time,temp,dwpt,rhum,wdir,wspd,pres,coco,DAY(time),MONTH(time),WEEKDAY(time),YEAR(time),PM10,PM2_5
2025-03-27 20:00:00,23.1,10.5,45.0,320.0,23.0,1012.0,1,27.0,3.0,3.0,2025.0,65.4,24.4
2025-03-27 21:00:00,21.3,2.0,28.0,347.0,22.3,1011.2,1,27.0,3.0,3.0,2025.0,72.2,23.7
2025-03-27 23:00:00,19.3,-0.2,27.0,343.0,20.9,1010.8,1,27.0,3.0,3.0,2025.0,62.2,17.7
2025-03-28 10:00:00,32.0,-2.1,11.0,251.0,18.7,1010.8,2,28.0,3.0,4.0,2025.0,116.2,27.9
2025-03-28 12:00:00,29.7,-1.7,13.0,264.0,18.7,1010.8,3,28.0,3.0,4.0,2025.0,102.4,27.9
2025-03-28 13:00:00,28.3,0.9,17.0,272.0,16.9,1010.9,3,28.0,3.0,4.0,2025.0,93.8,29.2
2025-03-28 14:00:00,25.4,4.5,26.0,284.0,15.5,1011.3,3,28.0,3.0,4.0,2025.0,78.9,33.3
2025-03-28 15:00:00,24.3,7.9,35.0,303.0,14.0,1011.7,3,28.0,3.0,4.0,2025.0,72.2,34.0
2025-03-28 16:00:00,23.6,8.8,39.0,339.0,10.8,1012.2,3,28.0,3.0,4.0,2025.0,68.9,35.2
2025-03-28 21:00:00,20.8,5.6,37.0,350.0,11.9,1011.5,3,28.0,3.0,4.0,2025.0,86.1,51.3
2025-03-29 11:00:00,32.0,-1.0,12.0,260.0,20.5,1009.6,1,29.0,3.0,5.0,2025.0,38.3,13.2
2025-03-29 12:00:00,30.8,-0.8,13.0,269.0,17.3,1009.5,1,29.0,3.0,5.0,2025.0,27.3,10.7
2025-03-29 13:00:00,29.0,3.8,20.0,275.0,15.8,1009.8,1,29.0,3.0,5.0,2025.0,30.0,15.5
2025-03-29 14:00:00,25.7,9.5,36.0,286.0,14.0,1011.0,1,29.0,3.0,5.0,2025.0,34.2,24.4
2025-03-29 15:00:00,24.0,11.0,44.0,300.0,11.2,1011.5,1,29.0,3.0,5.0,2025.0,36.1,26.8
2025-03-29 16:00:00,23.1,12.1,50.0,310.0,9.0,1012.2,1,29.0,3.0,5.0,2025.0,39.1,28.8
2025-03-29 17:00:00,22.1,13.5,58.0,325.0,9.4,1012.6,1,29.0,3.0,5.0,2025.0,43.5,31.0
2025-03-29 18:00:00,21.2,14.4,65.0,343.0,10.4,1012.5,1,29.0,3.0,5.0,2025.0,48.1,32.9
2025-03-29 19:00:00,20.5,14.4,68.0,343.0,12.2,1012.3,1,29.0,3.0,5.0,2025.0,51.5,34.5
2025-03-29 20:00:00,20.2,14.8,71.0,333.0,15.1,1011.9,1,29.0,3.0,5.0,2025.0,52.0,34.1
2025-03-29 21:00:00,20.6,16.6,78.0,327.0,19.8,1011.5,1,29.0,3.0,5.0,2025.0,49.8,31.3
2025-03-29 22:00:00,20.6,17.0,80.0,328.0,19.1,1010.8,1,29.0,3.0,5.0,2025.0,46.4,27.6
2025-03-29 23:00:00,19.8,14.2,70.0,336.0,15.8,1010.2,1,29.0,3.0,5.0,2025.0,42.4,23.8
2025-03-30 00:00:00,18.6,12.1,66.0,342.0,13.0,1010.4,1,30.0,3.0,6.0,2025.0,42.8,23.7
2025-03-30 01:00:00,18.0,8.3,53.0,351.0,11.2,1011.0,1,30.0,3.0,6.0,2025.0,43.2,23.0
2025-03-30 04:00:00,26.8,1.2,19.0,326.0,6.8,1012.8,1,30.0,3.0,6.0,2025.0,60.5,30.2
2025-03-30 05:00:00,30.1,-0.3,14.0,321.0,9.7,1013.2,1,30.0,3.0,6.0,2025.0,53.2,23.6
2025-03-30 06:00:00,32.3,-1.9,11.0,306.0,10.8,1013.1,1,30.0,3.0,6.0,2025.0,40.9,18.1
2025-03-30 09:00:00,34.2,-1.8,10.0,269.0,19.8,1010.7,1,30.0,3.0,6.0,2025.0,42.7,16.8
2025-03-30 10:00:00,33.3,1.2,13.0,264.0,20.5,1009.8,1,30.0,3.0,6.0,2025.0,41.3,17.1
2025-03-30 11:00:00,32.1,4.0,17.0,252.0,19.1,1009.6,1,30.0,3.0,6.0,2025.0,37.0,16.9
2025-03-30 12:00:00,30.1,9.1,27.0,248.0,19.1,1009.6,1,30.0,3.0,6.0,2025.0,18.7,12.5
2025-03-30 13:00:00,27.8,12.6,39.0,251.0,18.0,1009.8,1,30.0,3.0,6.0,2025.0,16.1,12.3
2025-03-30 14:00:00,24.9,17.1,62.0,244.0,18.4,1010.0,1,30.0,3.0,6.0,2025.0,17.3,14.3
2025-03-30 15:00:00,23.6,17.1,67.0,269.0,15.1,1011.2,1,30.0,3.0,6.0,2025.0,18.7,15.4
2025-03-30 16:00:00,22.8,18.1,75.0,277.0,13.7,1011.8,1,30.0,3.0,6.0,2025.0,20.4,16.1
2025-03-30 17:00:00,22.1,18.7,81.0,296.0,12.6,1012.4,1,30.0,3.0,6.0,2025.0,23.1,17.6
2025-03-30 18:00:00,21.2,18.4,84.0,319.0,11.2,1012.5,1,30.0,3.0,6.0,2025.0,26.3,19.7
2025-03-30 19:00:00,21.9,20.5,92.0,315.0,21.6,1012.4,1,30.0,3.0,6.0,2025.0,27.6,20.6
2025-03-30 20:00:00,21.8,20.3,91.0,320.0,16.6,1011.6,1,30.0,3.0,6.0,2025.0,25.8,18.3
2025-03-30 21:00:00,21.0,19.1,89.0,339.0,11.9,1011.0,1,30.0,3.0,6.0,2025.0,25.0,16.2
2025-03-30 22:00:00,20.2,18.5,90.0,338.0,9.0,1010.8,1,30.0,3.0,6.0,2025.0,26.0,15.0
2025-03-30 23:00:00,19.7,18.2,91.0,338.0,7.2,1010.6,1,30.0,3.0,6.0,2025.0,26.6,14.1
2025-03-31 00:00:00,19.0,17.5,91.0,344.0,6.5,1010.6,1,31.0,3.0,0.0,2025.0,23.6,13.4
2025-03-31 02:00:00,18.1,16.4,90.0,349.0,5.4,1011.6,1,31.0,3.0,0.0,2025.0,31.4,19.4
2025-03-31 03:00:00,21.3,17.3,78.0,341.0,5.8,1012.2,1,31.0,3.0,0.0,2025.0,34.6,23.7
2025-03-31 04:00:00,25.7,18.4,64.0,289.0,6.1,1012.6,1,31.0,3.0,0.0,2025.0,35.9,20.3
2025-03-31 05:00:00,29.2,15.3,43.0,293.0,7.6,1012.8,1,31.0,3.0,0.0,2025.0,38.1,20.0
2025-03-31 06:00:00,32.1,11.8,29.0,280.0,9.4,1012.6,1,31.0,3.0,0.0,2025.0,46.2,20.7
2025-03-31 07:00:00,33.9,10.5,24.0,238.0,13.3,1012.0,1,31.0,3.0,0.0,2025.0,55.2,21.4
2025-03-31 08:00:00,33.9,12.8,28.0,230.0,16.6,1011.4,1,31.0,3.0,0.0,2025.0,59.8,21.2
2025-03-31 09:00:00,33.6,13.6,30.0,232.0,16.6,1010.4,1,31.0,3.0,0.0,2025.0,62.4,21.4
2025-03-31 10:00:00,33.3,12.3,28.0,233.0,16.6,1009.4,1,31.0,3.0,0.0,2025.0,64.7,22.1
2025-03-31 11:00:00,32.5,11.6,28.0,232.0,16.6,1008.9,1,31.0,3.0,0.0,2025.0,65.2,21.8
2025-03-31 12:00:00,30.9,12.8,33.0,228.0,16.2,1008.5,1,31.0,3.0,0.0,2025.0,40.3,16.8
2025-03-31 13:00:00,28.7,15.2,44.0,229.0,15.8,1008.7,1,31.0,3.0,0.0,2025.0,37.6,17.9
2025-03-31 14:00:00,25.7,19.1,67.0,219.0,14.4,1009.0,1,31.0,3.0,0.0,2025.0,37.1,19.4
2025-03-31 15:00:00,24.2,20.7,81.0,244.0,11.9,1009.6,1,31.0,3.0,0.0,2025.0,36.9,20.0
2025-03-31 16:00:00,23.4,20.9,86.0,238.0,10.4,1010.5,1,31.0,3.0,0.0,2025.0,34.5,19.4
2025-03-31 17:00:00,23.0,20.9,88.0,250.0,9.7,1010.8,1,31.0,3.0,0.0,2025.0,32.1,19.0
2025-03-31 18:00:00,22.8,21.6,93.0,290.0,16.2,1010.9,1,31.0,3.0,0.0,2025.0,31.4,19.3
2025-03-31 19:00:00,23.1,22.3,95.0,319.0,19.1,1011.1,1,31.0,3.0,0.0,2025.0,31.2,19.7
2025-03-31 20:00:00,22.6,21.4,93.0,325.0,13.7,1010.4,1,31.0,3.0,0.0,2025.0,31.2,17.5
2025-03-31 21:00:00,21.6,20.1,91.0,332.0,9.7,1009.4,1,31.0,3.0,0.0,2025.0,35.4,15.8
2025-03-31 22:00:00,20.8,19.5,92.0,349.0,8.3,1009.0,1,31.0,3.0,0.0,2025.0,41.4,15.4
2025-03-31 23:00:00,20.5,19.0,91.0,329.0,9.0,1008.7,1,31.0,3.0,0.0,2025.0,45.5,15.6
2025-04-01 00:00:00,20.6,18.5,88.0,313.0,9.0,1008.9,1,1.0,4.0,1.0,2025.0,41.6,15.0
2025-04-01 01:00:00,20.7,18.5,87.0,304.0,10.1,1009.0,1,1.0,4.0,1.0,2025.0,50.5,17.5
2025-04-01 02:00:00,20.6,18.7,89.0,320.0,9.4,1009.4,1,1.0,4.0,1.0,2025.0,61.0,24.6
2025-04-01 04:00:00,26.4,19.3,65.0,315.0,6.5,1010.5,1,1.0,4.0,1.0,2025.0,68.2,26.1
2025-04-01 05:00:00,29.8,17.3,47.0,299.0,7.6,1010.8,1,1.0,4.0,1.0,2025.0,79.6,27.0
2025-04-01 06:00:00,33.2,12.8,29.0,307.0,11.9,1010.8,1,1.0,4.0,1.0,2025.0,93.8,30.6
2025-04-01 07:00:00,35.2,8.1,19.0,305.0,14.4,1010.4,1,1.0,4.0,1.0,2025.0,102.2,33.8
2025-04-01 08:00:00,36.7,3.8,13.0,293.0,16.9,1009.5,1,1.0,4.0,1.0,2025.0,103.8,34.7
2025-04-01 09:00:00,36.9,2.8,12.0,278.0,18.7,1008.4,1,1.0,4.0,1.0,2025.0,101.3,34.3
2025-04-01 10:00:00,36.4,4.6,14.0,269.0,19.4,1007.4,1,1.0,4.0,1.0,2025.0,95.5,33.4
2025-04-01 11:00:00,34.9,7.1,18.0,262.0,19.1,1006.7,1,1.0,4.0,1.0,2025.0,90.1,32.1
2025-04-01 12:00:00,32.7,10.1,25.0,250.0,18.7,1006.6,1,1.0,4.0,1.0,2025.0,65.0,25.7
2025-04-01 13:00:00,29.3,16.5,46.0,240.0,18.0,1006.8,1,1.0,4.0,1.0,2025.0,57.5,25.4
2025-04-01 14:00:00,26.4,20.5,70.0,223.0,15.5,1007.3,1,1.0,4.0,1.0,2025.0,50.6,25.0
2025-04-01 15:00:00,25.0,21.3,80.0,194.0,12.6,1007.8,1,1.0,4.0,1.0,2025.0,47.0,23.6
2025-04-01 16:00:00,24.4,21.3,83.0,235.0,12.2,1008.5,1,1.0,4.0,1.0,2025.0,44.9,23.3
2025-04-01 17:00:00,23.8,20.7,83.0,334.0,15.8,1009.9,1,1.0,4.0,1.0,2025.0,48.4,26.5
2025-04-01 18:00:00,23.1,19.7,81.0,326.0,6.5,1009.4,1,1.0,4.0,1.0,2025.0,58.4,34.2
2025-04-01 19:00:00,22.3,18.7,80.0,320.0,7.2,1009.3,1,1.0,4.0,1.0,2025.0,48.7,30.5
2025-04-01 22:00:00,20.2,17.4,84.0,328.0,7.9,1007.7,1,1.0,4.0,1.0,2025.0,42.8,24.2
2025-04-01 23:00:00,20.2,16.8,81.0,332.0,6.8,1007.6,1,1.0,4.0,1.0,2025.0,46.0,25.4
2025-04-02 05:00:00,32.0,9.5,25.0,317.0,2.5,1010.4,1,2.0,4.0,2.0,2025.0,56.2,30.3
2025-04-02 06:00:00,34.6,8.4,20.0,249.0,8.3,1010.3,1,2.0,4.0,2.0,2025.0,50.8,26.5
2025-04-02 07:00:00,35.7,10.0,21.0,226.0,13.0,1009.8,1,2.0,4.0,2.0,2025.0,43.9,22.4
2025-04-02 08:00:00,36.0,12.3,24.0,216.0,14.8,1008.7,1,2.0,4.0,2.0,2025.0,37.8,18.9
2025-04-02 09:00:00,35.7,11.4,23.0,211.0,15.1,1007.9,1,2.0,4.0,2.0,2025.0,34.5,16.9
2025-04-02 10:00:00,34.5,12.8,27.0,210.0,15.5,1007.3,1,2.0,4.0,2.0,2025.0,32.9,16.4
2025-04-02 11:00:00,32.6,15.6,36.0,208.0,15.5,1007.2,1,2.0,4.0,2.0,2025.0,31.8,15.9
2025-04-02 12:00:00,31.1,17.1,43.0,204.0,13.0,1007.1,1,2.0,4.0,2.0,2025.0,20.8,13.6
2025-04-02 13:00:00,29.1,18.8,54.0,202.0,11.9,1007.6,1,2.0,4.0,2.0,2025.0,24.7,16.1
2025-04-02 14:00:00,26.5,20.8,71.0,196.0,10.8,1007.8,1,2.0,4.0,2.0,2025.0,29.6,19.8
2025-04-02 15:00:00,25.1,22.6,86.0,198.0,11.9,1008.4,1,2.0,4.0,2.0,2025.0,35.0,21.9
2025-04-02 16:00:00,24.4,22.8,91.0,234.0,8.6,1009.1,1,2.0,4.0,2.0,2025.0,39.9,22.8
2025-04-02 17:00:00,24.1,22.9,93.0,237.0,9.7,1009.6,1,2.0,4.0,2.0,2025.0,45.2,24.0
2025-04-02 18:00:00,23.8,22.4,92.0,253.0,11.9,1009.7,1,2.0,4.0,2.0,2025.0,50.6,25.7
2025-04-02 22:00:00,21.0,19.8,93.0,336.0,5.8,1008.6,1,2.0,4.0,2.0,2025.0,39.9,21.7
2025-04-02 23:00:00,20.2,18.1,88.0,332.0,9.7,1008.5,1,2.0,4.0,2.0,2025.0,37.7,20.6
2025-04-03 00:00:00,19.8,17.0,84.0,313.0,9.7,1008.7,1,3.0,4.0,3.0,2025.0,55.2,26.5
2025-04-03 01:00:00,19.9,16.7,82.0,319.0,5.4,1009.1,1,3.0,4.0,3.0,2025.0,55.9,28.8
2025-04-03 04:00:00,27.6,19.4,61.0,293.0,13.0,1011.6,1,3.0,4.0,3.0,2025.0,47.3,31.2
2025-04-03 05:00:00,30.8,17.8,46.0,299.0,7.6,1011.7,1,3.0,4.0,3.0,2025.0,38.1,25.5
2025-04-03 06:00:00,33.8,15.3,33.0,251.0,9.7,1011.6,1,3.0,4.0,3.0,2025.0,31.8,21.4
2025-04-03 07:00:00,35.3,15.1,30.0,223.0,14.8,1011.1,1,3.0,4.0,3.0,2025.0,27.1,17.8
2025-04-03 08:00:00,35.1,16.4,33.0,218.0,16.9,1010.3,1,3.0,4.0,3.0,2025.0,24.7,16.0
2025-04-03 09:00:00,33.6,17.7,39.0,232.0,16.9,1009.5,1,3.0,4.0,3.0,2025.0,23.0,14.4
2025-04-03 10:00:00,32.7,18.9,44.0,238.0,19.4,1009.0,1,3.0,4.0,3.0,2025.0,23.8,13.9
2025-04-03 11:00:00,31.6,19.9,50.0,250.0,20.2,1008.8,1,3.0,4.0,3.0,2025.0,27.2,14.7
2025-04-03 12:00:00,30.6,19.6,52.0,259.0,18.7,1008.8,1,3.0,4.0,3.0,2025.0,22.2,12.8
2025-04-03 13:00:00,29.1,19.1,55.0,260.0,14.8,1009.1,1,3.0,4.0,3.0,2025.0,25.1,14.9
2025-04-03 14:00:00,26.5,20.1,68.0,245.0,12.2,1009.9,1,3.0,4.0,3.0,2025.0,28.3,18.0
2025-04-03 15:00:00,25.4,21.1,77.0,230.0,10.4,1010.5,1,3.0,4.0,3.0,2025.0,29.9,20.4
2025-04-03 16:00:00,25.0,21.5,81.0,253.0,14.0,1011.1,1,3.0,4.0,3.0,2025.0,29.2,21.5
2025-04-03 17:00:00,24.6,21.3,82.0,252.0,16.6,1011.7,1,3.0,4.0,3.0,2025.0,27.5,21.6
2025-04-03 18:00:00,24.0,20.3,80.0,290.0,15.1,1012.1,1,3.0,4.0,3.0,2025.0,26.0,21.7
2025-04-03 19:00:00,23.1,20.6,86.0,310.0,13.3,1012.3,1,3.0,4.0,3.0,2025.0,24.0,20.8
2025-04-03 20:00:00,22.8,20.1,85.0,322.0,12.2,1012.0,1,3.0,4.0,3.0,2025.0,20.7,18.0
2025-04-03 21:00:00,22.3,19.5,84.0,304.0,11.5,1011.5,1,3.0,4.0,3.0,2025.0,17.6,15.4
2025-04-03 22:00:00,22.5,18.7,79.0,276.0,13.7,1010.9,1,3.0,4.0,3.0,2025.0,16.0,14.0
2025-04-03 23:00:00,22.2,18.6,80.0,288.0,14.0,1010.9,1,3.0,4.0,3.0,2025.0,15.7,13.5
2025-04-04 00:00:00,21.9,19.1,84.0,291.0,13.0,1010.8,1,4.0,4.0,4.0,2025.0,17.8,12.0
2025-04-04 01:00:00,21.6,19.2,86.0,310.0,13.7,1011.2,1,4.0,4.0,4.0,2025.0,18.3,13.0
2025-04-04 02:00:00,21.6,19.7,89.0,345.0,12.2,1011.9,1,4.0,4.0,4.0,2025.0,24.0,18.8
2025-04-04 07:00:00,35.4,15.2,30.0,196.0,15.1,1013.3,1,4.0,4.0,4.0,2025.0,55.3,25.0
2025-04-04 08:00:00,35.1,18.7,38.0,208.0,14.8,1012.5,1,4.0,4.0,4.0,2025.0,56.5,25.5
2025-04-04 09:00:00,35.6,17.3,34.0,213.0,15.8,1011.3,1,4.0,4.0,4.0,2025.0,50.1,24.2
2025-04-04 10:00:00,34.9,15.8,32.0,229.0,18.7,1010.4,1,4.0,4.0,4.0,2025.0,42.5,22.5
2025-04-04 11:00:00,33.4,16.3,36.0,241.0,19.1,1009.9,1,4.0,4.0,4.0,2025.0,36.8,19.2
2025-04-04 12:00:00,31.7,17.6,43.0,246.0,18.7,1009.8,1,4.0,4.0,4.0,2025.0,31.3,19.7
2025-04-04 13:00:00,29.4,20.0,57.0,253.0,19.4,1010.1,1,4.0,4.0,4.0,2025.0,28.2,19.0
2025-04-04 14:00:00,26.8,22.4,77.0,253.0,18.0,1010.7,1,4.0,4.0,4.0,2025.0,25.1,18.9
2025-04-04 15:00:00,25.7,22.6,83.0,254.0,16.9,1011.3,1,4.0,4.0,4.0,2025.0,22.0,17.1
2025-04-04 16:00:00,25.3,22.4,84.0,281.0,12.2,1011.9,1,4.0,4.0,4.0,2025.0,20.9,16.2
2025-04-04 17:00:00,24.6,22.1,86.0,274.0,10.8,1012.2,1,4.0,4.0,4.0,2025.0,20.2,15.8
2025-04-04 18:00:00,24.2,22.1,88.0,293.0,11.2,1012.2,1,4.0,4.0,4.0,2025.0,19.5,15.8
2025-04-04 19:00:00,23.9,22.5,92.0,314.0,12.6,1012.3,1,4.0,4.0,4.0,2025.0,17.9,15.0
2025-04-04 20:00:00,23.7,22.3,92.0,298.0,12.6,1011.9,1,4.0,4.0,4.0,2025.0,15.3,13.1
2025-04-04 21:00:00,23.2,21.6,91.0,300.0,14.4,1011.2,1,4.0,4.0,4.0,2025.0,12.8,11.0
2025-04-04 22:00:00,23.0,21.5,91.0,293.0,13.7,1011.0,1,4.0,4.0,4.0,2025.0,10.7,9.2
2025-04-04 23:00:00,22.9,21.0,89.0,294.0,14.0,1010.9,1,4.0,4.0,4.0,2025.0,9.4,8.0
2025-04-05 00:00:00,22.7,20.4,87.0,288.0,14.4,1010.8,1,5.0,4.0,5.0,2025.0,11.3,8.3
2025-04-05 01:00:00,22.7,20.4,87.0,289.0,14.8,1011.2,1,5.0,4.0,5.0,2025.0,10.9,8.8
2025-04-05 02:00:00,23.0,20.9,88.0,296.0,13.3,1011.9,1,5.0,4.0,5.0,2025.0,13.8,11.9
2025-04-05 03:00:00,25.6,21.7,79.0,297.0,15.1,1012.5,1,5.0,4.0,5.0,2025.0,17.1,15.5
2025-04-05 04:00:00,28.4,21.2,65.0,294.0,16.6,1012.7,1,5.0,4.0,5.0,2025.0,16.8,14.7
2025-04-05 05:00:00,31.1,19.8,51.0,284.0,16.9,1013.0,1,5.0,4.0,5.0,2025.0,16.8,13.7
2025-04-05 06:00:00,33.5,18.1,40.0,280.0,18.4,1012.7,1,5.0,4.0,5.0,2025.0,20.5,13.2
2025-04-05 07:00:00,34.9,17.2,35.0,278.0,19.1,1012.1,1,5.0,4.0,5.0,2025.0,22.9,12.7
2025-04-05 08:00:00,35.3,16.1,32.0,272.0,20.5,1011.3,1,5.0,4.0,5.0,2025.0,21.3,11.6
2025-04-05 09:00:00,35.0,15.9,32.0,265.0,20.5,1010.5,1,5.0,4.0,5.0,2025.0,19.7,10.9
2025-04-05 10:00:00,34.1,17.4,37.0,257.0,19.4,1009.7,1,5.0,4.0,5.0,2025.0,18.8,10.8
2025-04-05 11:00:00,33.0,17.2,39.0,254.0,18.4,1008.9,1,5.0,4.0,5.0,2025.0,17.8,10.6
2025-04-05 12:00:00,31.7,16.5,40.0,263.0,20.9,1009.0,1,5.0,4.0,5.0,2025.0,10.0,9.1
2025-04-05 13:00:00,29.9,16.7,45.0,261.0,23.8,1008.9,1,5.0,4.0,5.0,2025.0,11.1,10.2
2025-04-05 14:00:00,27.9,17.4,53.0,267.0,25.6,1009.3,1,5.0,4.0,5.0,2025.0,12.7,11.8
2025-04-05 15:00:00,27.5,17.9,56.0,267.0,27.0,1009.7,1,5.0,4.0,5.0,2025.0,12.3,11.2
2025-04-05 16:00:00,27.6,17.2,53.0,269.0,29.5,1009.8,1,5.0,4.0,5.0,2025.0,11.5,10.2
2025-04-05 17:00:00,26.8,17.3,56.0,272.0,28.1,1010.3,1,5.0,4.0,5.0,2025.0,10.9,9.5
2025-04-05 18:00:00,26.5,17.8,59.0,271.0,28.4,1010.1,1,5.0,4.0,5.0,2025.0,10.8,8.9
2025-04-05 19:00:00,26.5,17.3,57.0,286.0,27.4,1010.1,1,5.0,4.0,5.0,2025.0,10.7,8.3
2025-04-05 20:00:00,26.1,17.5,59.0,298.0,25.2,1010.0,1,5.0,4.0,5.0,2025.0,10.7,7.6
2025-04-05 21:00:00,25.8,18.0,62.0,296.0,25.2,1009.4,1,5.0,4.0,5.0,2025.0,10.5,7.0
2025-04-05 22:00:00,25.7,17.6,61.0,289.0,25.2,1008.8,1,5.0,4.0,5.0,2025.0,9.6,6.4
2025-04-05 23:00:00,25.6,17.0,59.0,292.0,27.4,1008.5,1,5.0,4.0,5.0,2025.0,8.5,5.9
2025-04-06 00:00:00,25.1,17.6,63.0,290.0,24.5,1008.4,1,6.0,4.0,6.0,2025.0,7.0,5.5
2025-04-06 01:00:00,24.6,18.1,67.0,288.0,22.3,1008.7,1,6.0,4.0,6.0,2025.0,8.8,6.1
2025-04-06 02:00:00,25.1,18.1,65.0,291.0,22.7,1009.1,1,6.0,4.0,6.0,2025.0,14.7,8.8
2025-04-06 03:00:00,27.7,18.7,58.0,296.0,20.9,1009.7,1,6.0,4.0,6.0,2025.0,24.7,14.2
2025-04-06 04:00:00,30.8,17.8,46.0,288.0,21.2,1010.1,1,6.0,4.0,6.0,2025.0,45.2,16.8
2025-04-06 05:00:00,33.6,14.6,32.0,285.0,21.6,1010.5,1,6.0,4.0,6.0,2025.0,79.4,20.5
2025-04-06 06:00:00,35.5,11.8,24.0,283.0,22.7,1010.2,1,6.0,4.0,6.0,2025.0,90.1,22.5
2025-04-06 07:00:00,36.3,9.8,20.0,278.0,22.7,1009.7,1,6.0,4.0,6.0,2025.0,75.9,21.2
2025-04-06 08:00:00,36.4,9.8,20.0,270.0,24.8,1009.2,1,6.0,4.0,6.0,2025.0,60.5,19.4
2025-04-06 09:00:00,35.8,10.8,22.0,263.0,27.0,1008.4,1,6.0,4.0,6.0,2025.0,46.9,17.9
2025-04-06 10:00:00,35.0,11.4,24.0,262.0,30.2,1007.5,1,6.0,4.0,6.0,2025.0,36.9,16.3
2025-04-06 11:00:00,33.9,12.3,27.0,259.0,32.8,1007.0,1,6.0,4.0,6.0,2025.0,30.0,14.3
2025-04-06 12:00:00,32.5,13.2,31.0,257.0,33.1,1006.8,1,6.0,4.0,6.0,2025.0,21.4,11.2
2025-04-06 13:00:00,30.9,14.9,38.0,256.0,32.4,1007.0,1,6.0,4.0,6.0,2025.0,20.1,11.6
2025-04-06 14:00:00,29.4,14.0,39.0,257.0,33.5,1007.4,1,6.0,4.0,6.0,2025.0,19.0,11.6
2025-04-06 15:00:00,29.0,14.4,41.0,258.0,32.4,1007.9,1,6.0,4.0,6.0,2025.0,17.1,11.1
2025-04-06 16:00:00,28.6,15.5,45.0,261.0,31.7,1008.4,1,6.0,4.0,6.0,2025.0,14.9,10.3
2025-04-06 17:00:00,28.0,16.6,50.0,278.0,29.2,1009.4,1,6.0,4.0,6.0,2025.0,13.4,9.8
2025-04-06 18:00:00,27.6,16.9,52.0,294.0,25.6,1010.0,1,6.0,4.0,6.0,2025.0,12.7,9.6
2025-04-06 19:00:00,27.2,17.7,56.0,289.0,23.8,1010.1,1,6.0,4.0,6.0,2025.0,12.0,9.3
2025-04-06 20:00:00,26.9,17.9,58.0,285.0,24.8,1009.7,1,6.0,4.0,6.0,2025.0,11.0,8.6
2025-04-06 21:00:00,26.8,17.8,58.0,279.0,25.2,1009.0,1,6.0,4.0,6.0,2025.0,10.2,7.9
2025-04-06 22:00:00,26.6,17.4,57.0,278.0,26.6,1008.0,1,6.0,4.0,6.0,2025.0,9.4,7.3
2025-04-06 23:00:00,26.3,17.4,58.0,276.0,27.4,1007.7,1,6.0,4.0,6.0,2025.0,9.0,6.9
2025-04-07 00:00:00,26.2,17.0,57.0,274.0,26.6,1007.7,1,7.0,4.0,0.0,2025.0,13.5,7.1
2025-04-07 01:00:00,25.8,17.7,61.0,286.0,25.6,1008.2,1,7.0,4.0,0.0,2025.0,12.5,7.7
2025-04-07 02:00:00,25.9,18.6,64.0,287.0,20.5,1008.8,1,7.0,4.0,0.0,2025.0,15.0,10.0
2025-04-07 03:00:00,28.4,19.1,57.0,273.0,21.6,1009.2,1,7.0,4.0,0.0,2025.0,18.4,13.9
2025-04-07 04:00:00,30.7,18.1,47.0,273.0,23.4,1009.6,1,7.0,4.0,0.0,2025.0,21.1,13.6
2025-04-07 05:00:00,32.1,17.2,41.0,274.0,23.8,1009.9,1,7.0,4.0,0.0,2025.0,24.1,13.4
2025-04-07 06:00:00,33.0,17.2,39.0,272.0,24.5,1009.9,1,7.0,4.0,0.0,2025.0,27.2,13.4
2025-04-07 07:00:00,33.6,16.9,37.0,266.0,23.4,1009.4,1,7.0,4.0,0.0,2025.0,27.5,13.3
2025-04-07 08:00:00,33.6,17.7,39.0,260.0,23.4,1008.6,1,7.0,4.0,0.0,2025.0,26.1,12.7
2025-04-07 09:00:00,33.2,18.2,41.0,250.0,23.4,1007.8,1,7.0,4.0,0.0,2025.0,24.2,12.1
2025-04-07 10:00:00,32.4,18.9,45.0,243.0,23.0,1007.2,1,7.0,4.0,0.0,2025.0,22.9,11.9
2025-04-07 11:00:00,31.4,19.4,49.0,241.0,22.3,1007.1,1,7.0,4.0,0.0,2025.0,22.2,12.1
2025-04-07 12:00:00,30.4,19.4,52.0,243.0,22.0,1007.1,1,7.0,4.0,0.0,2025.0,25.6,14.0
2025-04-07 13:00:00,29.0,20.5,60.0,238.0,21.2,1007.3,1,7.0,4.0,0.0,2025.0,26.0,15.7
2025-04-07 14:00:00,27.5,21.3,69.0,222.0,18.7,1007.8,2,7.0,4.0,0.0,2025.0,27.2,18.9
2025-04-07 15:00:00,26.8,21.8,74.0,213.0,20.2,1008.4,1,7.0,4.0,0.0,2025.0,29.5,20.5
2025-04-07 16:00:00,26.3,22.2,78.0,228.0,18.7,1009.2,1,7.0,4.0,0.0,2025.0,31.2,21.7
2025-04-07 17:00:00,25.7,22.2,81.0,278.0,11.9,1010.1,1,7.0,4.0,0.0,2025.0,32.6,22.9
2025-04-07 18:00:00,25.4,22.5,84.0,280.0,16.2,1010.0,1,7.0,4.0,0.0,2025.0,33.9,24.2
2025-04-07 19:00:00,25.0,21.7,82.0,290.0,18.0,1009.6,1,7.0,4.0,0.0,2025.0,33.9,24.6
2025-04-07 20:00:00,24.5,21.4,83.0,268.0,15.1,1009.0,1,7.0,4.0,0.0,2025.0,32.4,22.8
